NavVal,NavDate
455.27,10/17/2007 00:00:00
451.41,10/18/2007 00:00:00
447.95,10/19/2007 00:00:00
447.55,10/22/2007 00:00:00
446.07,10/23/2007 00:00:00
442.76,10/24/2007 00:00:00
445.98,10/25/2007 00:00:00
447.41,10/26/2007 00:00:00
449.66,10/29/2007 00:00:00
445.08,10/30/2007 00:00:00
449.58,10/31/2007 00:00:00
438.47,11/02/2007 00:00:00
435.95,11/05/2007 00:00:00
433.06,11/06/2007 00:00:00
425.07,11/07/2007 00:00:00
420.22,11/08/2007 00:00:00
416.47,11/09/2007 00:00:00
416.84,11/12/2007 00:00:00
419.62,11/13/2007 00:00:00
420.94,11/14/2007 00:00:00
419,11/15/2007 00:00:00
417.11,11/16/2007 00:00:00
410.95,11/19/2007 00:00:00
411.46,11/20/2007 00:00:00
399.52,11/21/2007 00:00:00
398.94,11/22/2007 00:00:00
403.6,11/23/2007 00:00:00
401.62,11/26/2007 00:00:00
398.81,11/27/2007 00:00:00
409.29,11/28/2007 00:00:00
411.57,11/29/2007 00:00:00
417.18,11/30/2007 00:00:00
416.36,12/03/2007 00:00:00
408.34,12/04/2007 00:00:00
412.6,12/05/2007 00:00:00
417.19,12/06/2007 00:00:00
419.25,12/07/2007 00:00:00
421.13,12/10/2007 00:00:00
419.43,12/11/2007 00:00:00
419.74,12/12/2007 00:00:00
412.52,12/13/2007 00:00:00
414,12/14/2007 00:00:00
407.55,12/17/2007 00:00:00
407.21,12/18/2007 00:00:00
404.84,12/19/2007 00:00:00
406.57,12/20/2007 00:00:00
411.97,12/21/2007 00:00:00
412.36,12/24/2007 00:00:00
409.42,12/27/2007 00:00:00
407.53,12/28/2007 00:00:00
408.8,12/31/2007 00:00:00
406.17,01/02/2008 00:00:00
399.97,01/03/2008 00:00:00
388.53,01/04/2008 00:00:00
383.22,01/07/2008 00:00:00
381.61,01/08/2008 00:00:00
375.43,01/09/2008 00:00:00
374.67,01/10/2008 00:00:00
366.53,01/11/2008 00:00:00
364.85,01/14/2008 00:00:00
353.12,01/15/2008 00:00:00
354.47,01/16/2008 00:00:00
348.61,01/17/2008 00:00:00
350.59,01/18/2008 00:00:00
341.86,01/21/2008 00:00:00
344.9,01/22/2008 00:00:00
344.67,01/23/2008 00:00:00
357.14,01/24/2008 00:00:00
357.21,01/25/2008 00:00:00
355.14,01/28/2008 00:00:00
362.39,01/29/2008 00:00:00
359.18,01/30/2008 00:00:00
364.51,01/31/2008 00:00:00
369.84,02/01/2008 00:00:00
367.91,02/04/2008 00:00:00
358.25,02/05/2008 00:00:00
358.75,02/06/2008 00:00:00
353.46,02/07/2008 00:00:00
355.19,02/08/2008 00:00:00
354.49,02/11/2008 00:00:00
363.38,02/12/2008 00:00:00
365.16,02/13/2008 00:00:00
363.57,02/14/2008 00:00:00
357.46,02/15/2008 00:00:00
361.8,02/18/2008 00:00:00
362.16,02/19/2008 00:00:00
361.96,02/20/2008 00:00:00
362.76,02/21/2008 00:00:00
362.37,02/22/2008 00:00:00
368.02,02/25/2008 00:00:00
370.89,02/26/2008 00:00:00
370.07,02/27/2008 00:00:00
